,selected,adaptive,aic_BM,aic_OU1,aic_OU2,disp_r,alpha_OU1,dtheta_OU2
Srp14,OU1,False,2355.920550983354,2353.504425113563,2355.487458310619,4.7667444245155295,0.029568819352885703,0.025502461507809215
Cdk9,OU1,False,1571.8983707956247,1571.1150089233313,1573.1103292035043,0.5120138518971216,0.029568819352885703,0.01781845429354334
Tor2a,OU1,False,1975.1089186526337,1974.5065117696945,1976.2391283560096,1.0714756931029075,0.056753892261295374,0.18876390875405757
Fpgs,OU1,False,1583.6629129140094,1574.3159442327121,1575.6141232555547,0.5740054290947039,0.10893246187363835,0.2658627789783905
Mrtfb,OU1,False,2515.096382064221,2513.701989834614,2515.380336515956,2.1417023570582816,0.01540537649643895,0.11716985811617686
Cbx5,BM,False,2831.432493990308,2832.532622401504,2833.046667212327,2.2671156770735985,0.008026212415338536,0.5750280586101004
Sardh,OU1,False,1658.3450654986536,1656.5870343624592,1656.8801461133594,0.5430260178795157,0.10893246187363835,0.33085265408465947
Ppp2cb,BM,False,1646.5008539643707,1647.5872375983822,1649.561800723608,0.8219565133538367,0.004181662535221101,0.3146785309737661
Dmap1,OU1,False,1845.8386836570642,1844.1907957107644,1846.1887196361395,0.8263233384304906,0.10893246187363835,0.005413235681336559
Mcu,OU1,False,2230.7269643562618,2228.9807291885654,2230.9807407894095,1.786941486265032,0.056753892261295374,0.0011838867748412696
Bcr,BM,False,1237.6104110377748,1238.9950213838524,1238.0206197396915,0.35380325120786,0.008026212415338536,0.45409114985308685
Fxyd5,OU1,False,2666.3577119826496,2661.395508176448,2663.3389293604378,3.7165011289845906,0.10893246187363835,0.0452796346522506
Tfcp2,OU2,True,1307.2571711726866,1309.0775472162857,1302.9301316021779,0.4228081292381415,0.008026212415338536,0.9509643577003244
Ubp1,OU1,False,1752.1991273096164,1750.3408802527229,1752.3106898022502,0.604920960417353,0.029568819352885703,0.021488940850415084
Cilk1,OU1,False,1468.913415919861,1463.6673747270308,1464.8143903343757,0.5568226858888314,0.10893246187363835,0.4496870915429705
Sdhb,OU1,False,2503.1172686537507,2499.173317230808,2501.0940870492673,6.663855770469004,0.029568819352885703,0.04246040452818356
Snap47,OU2,True,2646.712859889194,2641.6207855899243,2641.2643126372795,3.3606336447046705,0.056753892261295374,0.30881176074033867
Kdsr,OU1,False,2020.8862701651174,2020.6363536911963,2022.4037185917252,1.2142546825859506,0.029568819352885703,0.1224678215774393
Vps4b,OU1,False,2433.861644991691,2428.5920595016087,2429.9909855033866,1.6777013727333185,0.056753892261295374,0.15060196144939564
Rps25,OU1,False,2481.899249559775,2477.008523222277,2477.8300321128577,6.362853664742636,0.056753892261295374,0.1838505878642991
Taz,OU2,True,1852.5843051434647,1851.476674926132,1851.2780192049593,0.762823945109807,0.056753892261295374,0.31620102334390765
Aldh3a2,BM,False,2292.993414837617,2293.717979757588,2293.061320671728,1.2250988408450614,0.008026212415338536,0.8568361114573948
Tmem115,OU1,False,2021.6215240156719,2018.850786411395,2020.8250542935657,1.1004422418900142,0.10893246187363835,0.012298228158407198
Hyal2,BM,False,1886.5668338970684,1887.2012345061366,1887.986520419784,0.7735879529873279,0.008026212415338536,0.3371472701833005
Ifrd2,OU1,False,1824.6356710834455,1823.1253935678656,1824.1641152367667,0.9516532094100617,0.056753892261295374,0.12009844885008025
Hyal1,OU2,True,1426.4425088607477,1427.6644604205867,1425.9333372671572,0.445168149018691,0.008026212415338536,0.8821969099116913
Nprl2,OU1,False,1644.907202875576,1644.230371666073,1645.3208927044889,0.6160730983393474,0.056753892261295374,0.26756493155029926
Rassf1,OU1,False,2270.1268904348635,2266.7534593711052,2268.440707749438,0.9119720772406349,0.10893246187363835,0.11070796179034215
Slc3a2,OU2,True,2789.173053511081,2786.959721122035,2785.1581853254174,2.3443968344091783,0.10893246187363835,0.38015457226055727
Nxf1,OU1,False,2629.9993862358497,2623.6967381869563,2625.6967057869997,2.526460741042627,0.029568819352885703,0.003984142557563075
Stx5a,OU1,False,2096.0425026919925,2094.2441442913564,2096.1808601939892,1.0675219076917082,0.10893246187363835,0.01949191980811893
Raver1,OU2,True,2397.179365998555,2395.8055439378086,2392.792485493023,2.1857411800060356,0.008026212415338536,0.41477696733125047
2610507B11Rik,BM,False,2470.0934331871467,2471.4961131302334,2472.2438002858726,2.0707551383390994,0.004181662535221101,1.118372296076548
Ifi35,OU1,False,2344.8346347540137,2332.2717819669947,2334.2315917475867,1.6690642957100086,0.10893246187363835,0.07638055190192095
Nedd8,BM,False,2338.563217270455,2338.984467136348,2339.8135114623587,3.7568895355033805,0.008026212415338536,0.43752209908075024
Gosr1,OU2,True,1963.0558651043955,1962.1282181102474,1961.5435848923191,0.9203054947563094,0.01540537649643895,0.27837963990473646
Mrpl52,OU1,False,1621.2791179976027,1616.994048850316,1618.9445639419414,2.271474443494665,0.10893246187363835,0.01725112614298885
Kansl3,OU1,False,2066.098497489754,2065.04557454663,2066.155499416551,0.9448552704759818,0.056753892261295374,0.23388460259385724
Faf1,BM,False,2509.40262166791,2510.2075167252665,2512.0587023674616,1.8911067556842613,0.008026212415338536,0.5967460604737616
Mettl16,BM,False,2040.2458002517617,2040.4397435742942,2041.9191208269947,0.9504969747695247,0.056753892261295374,0.1544188862447653
Pigyl,OU1,False,1641.5472932756247,1638.932908531909,1640.8747040938297,0.9484339752247932,0.10893246187363835,0.038371561577853264
Rbm25,OU1,False,2370.9769175392175,2367.15982524405,2369.012845174202,3.256520499934573,0.10893246187363835,0.046984725726855636
Psen2,OU1,False,1222.1629006064045,1220.4009362505246,1222.1247697749377,0.4395188603398823,0.01540537649643895,0.5552801545438033
Plcd1,OU1,False,1841.847894781045,1838.9357357017957,1840.400150833297,0.795372113880658,0.029568819352885703,0.3569856687719648
Fads1,OU1,False,2651.905869978944,2651.865436180636,2652.960357097542,3.3759430515853035,0.008026212415338536,0.6003046714440039
Tnfrsf22,BM,False,1760.1811168410977,1762.1811168410977,1764.111330245409,0.6584921099372616,0.0,0.5800196878686856
Cars,OU1,False,2433.8538453344904,2433.1848328827027,2435.104908901558,1.4808326358587167,0.029568819352885703,0.09720516595520667
Apip,OU2,True,1754.644575884854,1752.8076786434149,1749.6303341538314,0.9063629405007889,0.056753892261295374,0.5836425346531078
Pdhx,OU1,False,1851.2659811747453,1848.8243077427378,1850.5969787110305,0.7633091173689799,0.10893246187363835,0.041792549578518745
Vac14,OU1,False,1803.2438431238995,1798.0059562352783,1799.9929549267647,0.7468290380722046,0.10893246187363835,0.04443724561574314
Akt1s1,BM,False,1967.5479803232402,1969.0949119197721,1969.1166678634386,2.1001017758624205,0.004181662535221101,0.9890839565933058
Tbrg1,BM,False,2533.3153798593557,2535.3153798593557,2537.3153798593557,2.585752989461021,0.0,6.365049313002364
Adssl1,BM,False,2245.380648601852,2247.236235623786,2247.492128559894,1.165720833857338,0.004181662535221101,2.0261280901632244
Odc1,OU1,False,2109.418261123172,2102.6786385119144,2102.742658427767,1.1234410025776569,0.10893246187363835,0.675475960654703
Thg1l,OU1,False,1358.4813080947852,1357.3538418775913,1358.8906651116924,0.5127641677611108,0.029568819352885703,0.2284688862412816
Adam19,OU2,True,2691.865826693544,2690.2882114363715,2688.3168512978627,1.3383905095681161,0.056753892261295374,0.4287171914010326
Pabpc4,BM,False,1383.909451513771,1385.909451513771,1387.909451513771,0.5514887098218226,0.0,3.2683932907417055
Sugp1,OU2,True,2121.1598943486615,2120.2806508304543,2117.8808402847408,1.2695581016760504,0.01540537649643895,0.39125904992040716
Pgam1,OU1,False,2319.7558851275926,2314.679217366267,2315.0920951779754,7.562967551147419,0.056753892261295374,0.15824470096731957
Evi5l,BM,False,1701.0571256242306,1702.4243080878914,1704.1428868756336,0.6770729835717473,0.008026212415338536,0.9079403657760379
Snapc2,OU1,False,2182.709517855581,2180.7996950767674,2182.7960268136017,1.3084925109788057,0.10893246187363835,0.008118750452603685
Git1,OU1,False,2002.5777212959854,1999.074346799262,2000.9456240538213,1.1665135359684309,0.10893246187363835,0.02615668130968185
Gltp,OU1,False,2573.2697129384032,2571.3753481989224,2572.903066492218,2.997365520057688,0.10893246187363835,0.20494306642966809
Bnip2,BM,False,2524.966324385976,2526.12560066939,2528.0829338989115,3.412904189049448,0.056753892261295374,0.2548796915715821
Ccnt1,OU1,False,2256.6710243528673,2256.2603651022428,2258.093052821387,1.266592107347244,0.029568819352885703,0.08372865836458132
Brms1l,OU1,False,1937.001176534155,1934.4691196559659,1936.376235080272,0.7263045175175354,0.056753892261295374,0.09543651667684205
Med15,OU1,False,2333.4146232229664,2330.286363129573,2330.6396593782674,2.6176627481916204,0.029568819352885703,0.2098165406049768
Dhdds,BM,False,1907.9344495310138,1909.097987823634,1909.1089990073021,0.8960820753700229,0.004181662535221101,0.32102665602349845
Tjap1,OU1,False,2130.521178319968,2129.482153947055,2130.7847188692112,1.555276106793453,0.10893246187363835,0.13111323338539638
Rpl15,OU1,False,2510.7794096547473,2508.6276459924165,2510.5871225354863,4.926943390675864,0.01540537649643895,0.03601282122099381
Tmem167,OU1,False,2497.906708593945,2493.40025238043,2495.165420186455,3.8929175441400123,0.01540537649643895,0.08761654004207475
Mplkip,OU1,False,1314.9351150895577,1313.4079575186731,1313.764451852052,0.5207509885827345,0.10893246187363835,0.7754770837174059
Rpa3,OU2,True,2214.186946042659,2214.260910512544,2212.7625675345353,1.8837104086552445,0.008026212415338536,1.2074172101582183
Mlkl,OU1,False,2564.709620413207,2557.1321484566424,2559.1301667705634,3.0357607101030046,0.10893246187363835,0.008361010862105722
Tnpo3,OU1,False,2675.6863255684593,2671.113816818338,2671.987436080094,2.7910175141271023,0.10893246187363835,0.4081464318971362
Ttll5,BM,False,1185.4031113267724,1185.8339940503001,1187.6306706716239,0.41994212464024455,0.008026212415338536,0.7521679548083311
Rps5,OU1,False,2652.5780420195683,2648.3996590947963,2649.3893654577605,4.995282593276086,0.10893246187363835,0.1913581700710587
Adgrl1,BM,False,1602.2127621264744,1603.644598854865,1604.3503493306057,0.5761267199945055,0.029568819352885703,0.295846161617638
Amotl1,OU2,True,2398.8202970488137,2395.743342826885,2392.1440832784733,1.3414160561293749,0.056753892261295374,0.59696778089664
Etv5,OU1,False,2629.4053012727377,2628.066859860345,2629.0719188005523,1.5817703236596576,0.029568819352885703,0.15819766016025927
Gfod2,OU1,False,1459.9857474707617,1458.3005797848116,1460.2254907206625,0.4824017764484233,0.056753892261295374,0.05474395868063642
Enkd1,OU1,False,1602.1572747353325,1595.4068612848973,1596.624011896458,0.747327661221757,0.10893246187363835,0.2749123904265329
Atp6v0d1,OU2,True,2305.9315278612853,2304.007087351533,2300.1162812562757,4.199665113363615,0.01540537649643895,0.508052688433505
Ptprs,OU1,False,2424.3156386499513,2422.4036074458586,2424.033838154484,2.3797063578591833,0.10893246187363835,0.14694765819371547
Slc41a1,BM,False,1495.9775479994566,1497.9661841435134,1498.9061224562624,0.5896490225109585,0.002178649237472767,2.0847949079111
Nelfb,BM,False,2360.2428358591737,2362.239724254305,2362.5587344272662,1.776486209065723,0.002178649237472767,1.0495831596991065
Tango2,BM,False,1744.6691381523212,1746.2569753181751,1747.2176283988315,0.6860309053160747,0.004181662535221101,0.4526468092614584
Ndufs2,OU1,False,2692.735503175441,2685.428441459029,2687.325190727493,4.903196074440953,0.10893246187363835,0.049605662838517084
Atraid,OU1,False,2106.661935325743,2105.673542171049,2106.3725095445934,1.2676849156127872,0.10893246187363835,0.18616161806095022
Cad,OU2,True,2007.0424337455456,2003.7163436788949,1997.6793828944885,0.96017464627417,0.056753892261295374,1.1418805221131803
Sh3bp5l,BM,False,1816.1878573035704,1818.0714460826403,1818.8225037107898,0.7113548190627124,0.004181662535221101,0.7043774243033596
Atad1,OU1,False,2559.8617657225045,2557.331535705089,2559.311366670782,1.9038947762312766,0.056753892261295374,0.02023599750121896
Pten,OU1,False,2557.060654485409,2551.18413665565,2552.796675222702,2.4220119861309533,0.029568819352885703,0.1637640344378095
Pea15a,OU1,False,2957.5584418454955,2949.391752645956,2950.071668184334,6.317316312348353,0.056753892261295374,0.11263309913416997
Timm23,OU1,False,2242.4483011955426,2238.226332082526,2239.592232357078,3.510259500740831,0.01540537649643895,0.0961743832498172
Trnt1,OU1,False,2475.407979530152,2468.3291707270737,2469.7089070416255,1.8933157519248551,0.10893246187363835,0.05595641166770626
Ehmt2,OU1,False,1995.7725892349029,1992.599676893045,1993.797881821738,0.9750986603063532,0.056753892261295374,0.13966025476091914
Elof1,OU1,False,2118.05788100651,2114.9228099680795,2115.5817764233984,2.127313390967428,0.029568819352885703,0.28932158190846113
Med16,OU1,False,1558.2492457472983,1557.963997901596,1559.2939349489773,0.5248216675535806,0.01540537649643895,0.6673284968384339
St3gal1,OU1,False,2443.774538849547,2443.7143957670582,2445.1811681909903,1.1713543806015176,0.008026212415338536,0.4497281483129303
Tmem259,OU1,False,1050.833195935206,1045.6093473578142,1047.582750971748,0.378473058270161,0.10893246187363835,0.09871924961173129
Rnf170,OU2,True,1731.8359152714715,1730.657422230878,1729.2650884139593,0.637290825385613,0.029568819352885703,0.6022232851180833
Dedd,OU1,False,2044.1392525435585,2041.936579818428,2042.1048591259967,1.0170352252527033,0.01540537649643895,0.25319038775001257
Nit1,BM,False,1880.119330860968,1881.4136712873863,1881.9801800463354,0.8480051312180772,0.01540537649643895,0.2795388237078207
Rnf168,OU1,False,2155.3076118956064,2154.755549040835,2155.0607308976582,1.1801063853742086,0.029568819352885703,1.9007453869943687
Tctex1d2,OU2,True,1777.1926738343625,1772.7639344468143,1772.188609089283,1.2158720137810812,0.029568819352885703,0.9404732148012611
Chp1,BM,False,2528.3606664448353,2529.2051852224727,2530.813009051345,1.8241517469537902,0.008026212415338536,0.287965939925809
Tvp23b,OU2,True,2235.7111931270438,2232.5831244834058,2230.6425207063194,1.3481116401563118,0.056753892261295374,0.40008322663225115
Dnajc7,OU2,True,2578.5124669312886,2569.9896358890946,2567.8268864777992,2.1485414748128475,0.10893246187363835,0.4153200646460542
Cacybp,OU1,False,2605.1224991903655,2598.0705188503835,2599.285196761319,5.169801416397966,0.056753892261295374,0.10800408426111208
Cluap1,OU1,False,1629.3000386802344,1626.1831548269408,1626.607914255482,0.7760200320522048,0.10893246187363835,0.4866595118100654
Ndufa2,OU1,False,2333.697721725205,2332.0578118221065,2334.0147387818342,4.11381623721832,0.10893246187363835,0.03193973324255861
Pam16,OU1,False,1833.9416571186275,1831.9722778727403,1833.907130000216,2.0687119999302404,0.10893246187363835,0.03974701451583851
Glis2,OU1,False,1401.025416928795,1397.5707192415566,1399.359487402894,0.5108631638675531,0.10893246187363835,0.2806632883082494
Cox6c,BM,False,2336.1551000831414,2336.343359261506,2337.1725454115417,3.0534726746593948,0.008026212415338536,0.39547417887887626
Ube2z,OU1,False,2154.953954945194,2151.4296533660013,2153.424942411848,1.3024276961448038,0.10893246187363835,0.0026173919402143753
Tmem87b,BM,False,1572.7260879483656,1574.1698074185294,1574.6116935082832,0.5414401878508811,0.008026212415338536,0.8129072336690006
Anapc1,BM,False,2612.7132689466125,2613.945469952514,2615.352336986068,2.21395482217337,0.008026212415338536,0.4181301447862751
Tsg101,OU1,False,2448.368593853277,2445.6351168028373,2447.6087729651085,3.1831426085888483,0.10893246187363835,0.01260631157821468
Hps5,BM,False,1613.8866461825492,1615.6688098299965,1616.5333523215372,0.45305656655721455,0.004181662535221101,0.6979929388009696
Map3k4,OU1,False,1640.2960222548934,1640.0151438346738,1640.890263738901,0.4654314119123107,0.029568819352885703,0.21821628798040837
Piezo1,BM,False,2505.8454305063287,2507.011766393951,2508.990887182936,2.1265277546534107,0.10893246187363835,0.023215200782701118
Ankrd28,OU1,False,2001.1187354453232,1999.078421225308,2000.3013248425173,0.8810328291327558,0.01540537649643895,0.40137441313649536
Ankrd52,OU1,False,2422.3269074009695,2413.063713195767,2415.0636408439896,1.9861152253402283,0.10893246187363835,0.0003412158372944063
Pkd2l2,OU1,False,518.7089812929461,516.0630358259145,516.7606081143343,0.32416148456844607,0.10893246187363835,1.2606681859140276
Srp19,OU1,False,2237.8165721332343,2229.9120533854752,2231.8716232884735,2.353794482233403,0.10893246187363835,0.00768661982539065
Wdfy2,OU1,False,1695.1380456752659,1692.8008023741936,1694.617490690275,0.6082725102561594,0.056753892261295374,0.1638754781132894
Rbsn,OU1,False,2332.046438932428,2329.6354408721218,2330.094796577836,1.161490218704567,0.029568819352885703,0.20303798434571352
Mrps25,OU2,True,2359.158539599853,2358.708946130881,2355.0714355136556,2.0758185685659356,0.008026212415338536,0.4291558653508547
